Date,Age,Gender,Shift,Productivity Score,Temperature,Task Type,Time Taken (mins),Quantity,Line Efficiency,Machine ID,Break Time (mins)
20/2/2023,30,Female,Night,63.2745364,21.92,Assembly,25.39,22,67.16,MCH-305,16
9/3/2023,29,Female,Evening,62.28109269,26.64,Assembly,27.81,31,76.71,MCH-101,12.9
27/2/2023,,Female,Night,71.81757074,24.38,Packing,36.4,26,49.52,MCH-204,17.3
3/1/2023,53,Female,Evening,76.00046347,22.02,Packing,50.7,39,69.52,MCH-204,22
29/1/2023,,Female,Evening,64.39198796,27.08,Assembly,30.75,39,62.19,MCH-204,18.3
13/3/2023,45,Male,Morning,35.45187937,30.24,Packing,27.84,24,61.12,MCH-204,14.4
3/3/2023,42,Female,Morning,65.05248725,27.29,Packing,36.64,26,74.68,MCH-101,16
26/2/2023,45,Male,Evening,78.61009852,25.49,Inspection,35.07,18,73,MCH-305,18.4
10/1/2023,36,Male,Evening,76.60839496,26.02,Assembly,24.75,34,78.63,MCH-101,14.7
26/1/2023,46,Male,Morning,66.97819279,,Inspection,30.95,27,73.87,MCH-204,16.7
7/1/2023,,Male,Evening,58.16873851,28.24,Inspection,15.32,31,71.8,MCH-101,17.2
8/1/2023,86,Male,Night,30,51.85,Assembly,34.7,27,64.41,MCH-305,15.8
23/2/2023,44,Female,Evening,63.68511437,27.29,Inspection,22.54,22,60.73,MCH-305,15.6
12/1/2023,22,Female,Morning,57.96834595,26.6,Packing,59.69,31,75.99,MCH-305,18.2
3/3/2023,,Male,Night,62.29840029,27.29,Packing,40.55,36,67.44,MCH-305,20.2
22/1/2023,71,Male,Evening,30,48.6,Packing,37.54,30,73.99,MCH-305,14.7
6/3/2023,49,Female,Evening,76.4465906,25.76,Packing,40.27,25,69.95,MCH-101,18.7
29/1/2023,41,Male,Evening,50.02797466,28.76,Packing,30.09,29,49.56,MCH-305,10.5
11/3/2023,55,Male,Morning,59.24548134,28.42,Inspection,33.58,33,74.84,MCH-305,16.5
11/3/2023,33,Male,Evening,62.40290228,26.95,Assembly,40.05,29,63.74,MCH-204,8.5
17/2/2023,41,Female,Morning,42.89329965,29.44,Inspection,25.24,25,78.64,MCH-305,12.7
23/2/2023,53,Female,Evening,76.04263615,25.23,Inspection,41.83,40,51.41,MCH-101,11.9
7/2/2023,41,Female,Morning,48.47090062,29.25,Packing,56.07,22,88.99,MCH-204,19.9
6/3/2023,39,Female,Evening,62.98812996,27.09,Packing,20.2,41,64.04,MCH-101,14.2
13/1/2023,77,Female,Evening,30,51.3,Inspection,40.33,30,74.71,MCH-204,14.9
24/1/2023,50,Male,Evening,75.19233574,23.62,Inspection,26.82,34,62.87,MCH-305,14.3
8/1/2023,47,Male,Morning,82.77781086,24.62,Assembly,41.91,31,64.23,MCH-101,10.7
1/2/2023,54,Male,Evening,65.53683345,26.84,Assembly,38.39,26,76.85,MCH-204,15.9
12/2/2023,34,Male,Morning,65.72647586,26.79,Assembly,53.8,37,67.98,MCH-101,15.2
16/2/2023,40,Female,Evening,38.55583683,29.9,Assembly,52.02,33,68.67,MCH-204,12.6
25/3/2023,71,Male,Morning,30,49.9,Assembly,20.52,30,78.49,MCH-305,19.1
26/2/2023,56,Male,Evening,70.268029,27.81,Packing,42.64,34,71.89,MCH-101,19
12/3/2023,32,Male,Night,50.94373287,28.32,Assembly,42.47,29,74.48,MCH-101,11.2
23/3/2023,43,Male,Night,69.15894455,27.41,Inspection,46.89,19,63.75,MCH-101,12.9
17/3/2023,24,Male,Night,68.07849608,24.08,Packing,39.72,21,76.67,MCH-305,16.4
8/3/2023,54,Male,Night,49.79559383,28.82,Inspection,40.97,30,71.12,MCH-305,13.6
1/2/2023,35,Female,Morning,54.0545111,28.46,Packing,24.67,28,74.3,MCH-204,14.3
26/3/2023,42,Male,Evening,65.4601119,27.2,Packing,39.22,30,73.64,MCH-101,11.9
18/1/2023,43,Male,Evening,66.55202405,26.41,Assembly,32.83,28,81.3,MCH-204,12
23/2/2023,39,Male,Night,66.09780764,,Inspection,41.84,24,75.05,MCH-204,13.4
5/2/2023,53,Female,Evening,66.09145672,,Assembly,34.05,23,58.4,MCH-305,15.4
6/3/2023,42,Female,Night,70.35024411,27.28,Inspection,39.47,26,64.06,MCH-101,15.6
20/1/2023,40,Female,Morning,72.58252277,26.06,Inspection,41.16,34,72.26,MCH-305,12.5
29/1/2023,24,Female,Morning,64.69649361,24.3,Assembly,41.35,26,73.98,MCH-101,11.6
21/2/2023,20,Female,Morning,54.77248666,27.2,Assembly,27.56,35,56.75,MCH-204,11.3
29/3/2023,35,Female,Evening,78.52518802,24.5,Packing,59.19,25,60.08,MCH-305,18
5/1/2023,59,Male,Evening,69.11488299,26.44,Packing,37.54,36,80.94,MCH-305,21.4
30/1/2023,56,Male,Morning,76.87613784,25.95,Packing,41.32,27,89.66,MCH-101,16.3
14/2/2023,45,Male,Night,75.02786112,26.43,Inspection,35.59,28,53.46,MCH-204,7.3
28/3/2023,45,Male,Night,69.9541641,27,Assembly,23.92,29,72.58,MCH-305,16.7
1/1/2023,35,Female,Evening,63.89731861,27.29,Packing,42.83,33,70.48,MCH-204,18.6
11/3/2023,27,Male,Morning,39.90378589,28.93,Assembly,37.68,31,80.11,MCH-305,13.1
15/1/2023,20,Male,Night,59.80638941,25.46,Packing,43.89,31,74.96,MCH-305,17.6
17/1/2023,33,Female,Night,79.23930785,25.13,Packing,28.35,30,78.29,MCH-305,18.2
25/1/2023,32,Male,Morning,64.21852572,26.96,Assembly,31.68,27,47.19,MCH-204,18.9
20/2/2023,27,Male,Morning,65.96939462,22.33,Packing,37.68,35,69.93,MCH-204,13.2
28/2/2023,30,Female,Evening,68.30699198,24.42,Assembly,35.48,30,60.94,MCH-204,15.2
21/2/2023,20,Female,Evening,50.39993734,27.96,Packing,32.14,33,61.19,MCH-204,15.5
5/2/2023,44,Male,Morning,83.44244503,22.53,Assembly,37.69,31,57.74,MCH-204,19
12/1/2023,98,Female,Night,30,47.6,Packing,49.3,28,72.28,MCH-204,13.8
11/1/2023,47,Female,Evening,49.08842528,29.02,Packing,39.58,42,73.33,MCH-204,17.8
12/2/2023,37,Male,Evening,78.20434811,25.26,Inspection,46.73,36,76.31,MCH-101,15.8
11/2/2023,36,Male,Morning,70.20761975,26.58,Assembly,33.32,27,65.97,MCH-204,17.9
26/2/2023,32,Male,Night,60.79883488,27.29,Packing,35.55,40,83.84,MCH-204,17.3
1/3/2023,25,Male,Morning,65.17173401,25.07,Inspection,37.43,35,60.68,MCH-101,13
3/3/2023,43,Male,Night,65.02312198,27.74,Assembly,30.56,25,55.67,MCH-101,15.8
19/2/2023,42,Male,Evening,72.67650093,24.66,Packing,37.52,34,72.19,MCH-204,12.9
21/2/2023,20,Male,Night,55.24437154,25.04,Packing,50.68,32,63.15,MCH-204,14.9
28/3/2023,36,Male,Morning,77.72293455,24.4,Packing,52.44,31,75.32,MCH-204,20.2
28/2/2023,31,Male,Morning,71.60190953,26.69,Assembly,48.75,35,63.42,MCH-101,13.7
21/3/2023,26,Male,Night,47.00736019,28.32,Inspection,38.06,32,64.21,MCH-305,13.2
11/3/2023,48,Male,Night,73.87725843,25.63,Packing,27.81,20,63.4,MCH-305,14.4
17/1/2023,89,Male,Evening,30,47.74,Inspection,59.47,23,62.68,MCH-305,17
15/2/2023,45,Female,Morning,75.37799536,23.83,Assembly,29.86,26,69.98,MCH-305,17
21/1/2023,48,Male,Night,69.686486,26.79,Assembly,50.24,40,72.39,MCH-305,16.1
24/2/2023,59,Male,Evening,36.73161415,29.69,Packing,38.66,33,62.66,MCH-204,12.6
12/3/2023,52,Female,Night,66.12099384,26.79,Packing,24.67,33,58.29,MCH-305,14.3
25/3/2023,44,Female,Night,75.59789512,25.23,Packing,20.18,31,74.99,MCH-204,19.2
7/1/2023,55,Female,Night,64.47920032,27.53,Inspection,48.9,25,73.88,MCH-101,10.4
31/1/2023,95,Male,Night,30,53.05,Inspection,29.26,23,77.15,MCH-101,15.8
7/2/2023,59,Female,Night,67.09013301,27,Packing,22.4,35,59.57,MCH-305,14.3
9/1/2023,42,Male,Evening,82.9199006,24.08,Assembly,32.31,38,61.73,MCH-101,16.4
26/1/2023,46,Male,Morning,53.47878762,28.82,Assembly,34.95,33,78.23,MCH-204,15.4
1/3/2023,56,Male,Evening,64.67403073,20.92,Packing,38.71,28,78.96,MCH-305,10.5
19/3/2023,40,Male,Morning,60.21095268,27.6,Inspection,38.19,28,65.91,MCH-305,16.8
13/2/2023,48,Male,Night,77.64357518,25.07,Assembly,27.68,33,60.47,MCH-204,12.1
22/3/2023,31,Male,Evening,70.64135883,25.18,Inspection,35.02,29,62.98,MCH-204,11.5
21/2/2023,58,Female,Morning,45.06221227,29.38,Packing,52.18,29,60.35,MCH-204,15.2
6/1/2023,44,Female,Morning,62.78896502,27,Inspection,24.47,27,77.98,MCH-305,13.8
6/2/2023,51,Male,Evening,83.18978277,24.64,Inspection,39.71,27,77.13,MCH-101,12.6
9/3/2023,38,Female,Evening,69.99554298,25.74,Inspection,24.46,29,70.81,MCH-101,13.8
5/3/2023,54,Male,Night,70.82812223,27.29,Assembly,30.88,22,63.22,MCH-101,12.8
23/2/2023,22,Male,Morning,65.90332756,25.12,Inspection,46.32,33,61.19,MCH-101,19.6
12/2/2023,24,Female,Morning,64.86412216,22.85,Inspection,14.67,21,63.84,MCH-305,15.9
18/3/2023,40,Female,Evening,73.54867132,24.27,Inspection,55.98,35,61.11,MCH-204,14.5
28/3/2023,49,Male,Morning,56.14597775,28.56,Packing,22.07,27,72.27,MCH-101,17.3
4/2/2023,52,Male,Evening,76.8004671,26.15,Inspection,14.91,29,77.62,MCH-305,14.4
29/1/2023,37,Male,Evening,66.37384622,26.9,Inspection,35.19,33,77.94,MCH-305,14.2
20/3/2023,45,Male,Night,79.86276115,25.48,Assembly,30.71,29,61.16,MCH-101,17.8
7/1/2023,42,Male,Night,60.81348893,27.29,Packing,28.81,26,64.02,MCH-204,12.9
18/3/2023,58,Female,Morning,40.82119513,29.36,Inspection,41.42,31,64.47,MCH-204,11.9
18/1/2023,97,Female,Morning,30,52.2,Assembly,25.74,41,80.19,MCH-305,17
14/3/2023,36,Male,,71.47343437,25.11,Assembly,40.7,34,56.66,MCH-204,15.5
5/1/2023,58,Female,Morning,57.47283678,28.19,Inspection,43.27,26,69.97,MCH-305,15.5
5/2/2023,24,Male,Night,71.21952953,24.56,Assembly,21.28,28,61.25,MCH-204,13.9
16/1/2023,59,Male,Morning,78.88932951,24.81,Assembly,45.26,28,68.08,MCH-101,16.8
16/2/2023,26,Male,Morning,59.43443092,26.02,Assembly,42.73,25,76.94,MCH-204,10.9
8/1/2023,31,Female,Night,66.66272066,26,Assembly,50.52,33,66.77,MCH-101,9.2
25/3/2023,52,Female,Morning,73.99261534,26.52,Inspection,35.05,28,62.47,MCH-101,13.8
8/3/2023,49,Female,Morning,30.88999713,30.18,Inspection,26.65,32,77.48,MCH-305,16.9
4/3/2023,58,Male,Morning,69.45353574,26.67,Assembly,47.54,17,71.3,MCH-101,18.7
22/2/2023,49,Female,Evening,69.39450669,21.24,Inspection,35.49,33,74.82,MCH-305,16.6
15/3/2023,45,Male,Evening,74.77882238,26.65,Inspection,53.23,27,72.65,MCH-101,12.2
29/1/2023,33,Male,Night,66.49088832,26.08,Assembly,42.09,25,57.85,MCH-101,12.3
7/1/2023,20,Female,Evening,56.62032234,26.09,Assembly,34.74,23,83.05,MCH-101,18.6
19/1/2023,42,Male,Morning,69.48769446,26.49,Assembly,26.19,25,68.01,MCH-204,17.7
12/2/2023,42,Female,Evening,76.20415292,25.94,Inspection,33.96,28,78.42,MCH-204,16.6
13/2/2023,21,Female,Evening,58.32810224,25.89,Inspection,44.37,34,66.5,MCH-101,17.8
8/2/2023,40,Female,Evening,66.74132796,27.23,Packing,19.92,28,75.66,MCH-305,15.5
19/2/2023,51,Male,Evening,80.51046034,24.92,Packing,30.95,35,80.11,MCH-101,14.4
10/2/2023,58,Male,Night,74.31995072,24.1,Assembly,18.86,31,78.82,MCH-305,14.5
25/2/2023,39,Female,Night,30,32.05,Packing,24.59,39,71.05,MCH-101,16.9
31/1/2023,55,Female,Morning,75.45191653,24.57,Inspection,28.89,27,66.6,MCH-101,15.7
26/2/2023,59,Female,Evening,72.69827275,26.2,Packing,32.29,32,55.92,MCH-305,9.1
31/1/2023,54,Female,Night,78.16817901,23.01,Packing,38.53,36,57.62,MCH-305,17.6
27/2/2023,38,Male,Evening,64.9874464,26.23,Assembly,42.02,33,81.16,MCH-204,16.8
19/1/2023,33,Male,Evening,71.16099193,24.13,Inspection,48.83,29,61.76,MCH-305,16
8/1/2023,59,Female,Morning,74.68591032,25.12,Inspection,51.03,28,78.04,MCH-101,19.2
8/3/2023,29,Male,Morning,52.04532996,28.09,Inspection,46.85,20,79.14,MCH-305,12.6
3/1/2023,82,Female,Morning,30,49.29,Inspection,31.21,29,74.55,MCH-204,11.8
5/1/2023,85,Male,Morning,30,50.07,Packing,37.34,25,73.91,MCH-101,16.5
7/1/2023,51,Male,Night,80.94966299,22.46,Assembly,29.38,27,58.34,MCH-101,12.7
12/3/2023,45,Female,Morning,44.8261434,29.67,Packing,37.51,30,56.51,MCH-101,20
15/3/2023,23,Male,,69.3264147,23.62,Inspection,33.39,22,63.41,MCH-305,12.9
12/3/2023,28,Male,,43.74162603,29.06,Assembly,23.58,25,86.53,MCH-101,12.8
23/3/2023,,Female,Evening,61.06902101,28.04,Assembly,49.52,32,83.75,MCH-101,13.8
28/2/2023,41,Male,Evening,63.93778736,27.15,Inspection,52.08,24,70.37,MCH-305,14.1
10/2/2023,52,Female,Night,78.62590015,24.29,Inspection,27.42,30,82.94,MCH-101,13.9
2/1/2023,,Male,Night,75.37746752,26.3,Assembly,40.21,23,60.65,MCH-305,14.2
31/1/2023,56,Female,Morning,73.21151699,25.06,Inspection,27.85,33,66.31,MCH-305,13.9
27/1/2023,37,Male,Morning,72.18410185,26.06,Inspection,34.21,33,85.87,MCH-204,10.3
6/3/2023,52,Female,Morning,69.54449453,27.29,Inspection,29.68,36,91.02,MCH-101,16.5
12/1/2023,29,Male,Morning,58.36134096,27.29,Inspection,28.73,36,77.72,MCH-305,13.7
21/3/2023,21,Male,Evening,40.50059519,28.24,Assembly,36.9,31,54.11,MCH-204,14.5
6/1/2023,22,Female,Morning,58.93339228,25.84,Assembly,16.85,21,83.5,MCH-305,11.4
29/3/2023,34,Male,Evening,77.37731314,25.03,Packing,29.77,30,67.32,MCH-101,10.4
16/3/2023,58,Male,Evening,77.8979188,24.88,Packing,75.16,32,77.23,MCH-204,14.7
10/2/2023,79,Male,Morning,30,51.8,Assembly,19.59,31,70.99,MCH-305,19.7
21/3/2023,34,Female,Evening,73.2323912,24.21,Packing,31.2,38,80.07,MCH-204,19.6
15/3/2023,24,Male,Evening,60.2571411,21.49,Inspection,37.88,36,70.47,MCH-101,12.3
20/2/2023,57,Male,Night,74.08403387,26.81,Inspection,33.2,30,97.29,MCH-305,12.8
12/2/2023,47,Female,Morning,70.46020108,27.04,Assembly,27.36,34,79.65,MCH-101,15.5
4/2/2023,50,Female,Morning,76.68695246,25.6,Packing,44.68,23,57.42,MCH-305,7
10/1/2023,48,Female,Evening,78.80457479,23.7,Inspection,36.49,31,53.22,MCH-204,13.2
5/1/2023,46,Female,Morning,74.66118386,26.18,Packing,28.77,24,53.34,MCH-101,15.7
18/3/2023,50,Female,Night,81.75724424,23.07,Assembly,43.57,29,75.95,MCH-204,14.3
5/1/2023,20,Female,Morning,61.96417444,23.95,Assembly,29.73,27,79.62,MCH-305,9.3
18/1/2023,54,Male,Evening,79.32493247,24.5,Packing,26.25,27,43.88,MCH-305,9.5
23/2/2023,49,Female,Night,66.52282991,27.69,Assembly,40.88,26,82.21,MCH-101,10.7
27/2/2023,49,Female,Morning,76.44513423,25.27,Inspection,21.93,28,73.5,MCH-101,14.8
22/1/2023,35,Male,Morning,71.42645592,25.1,Inspection,52.58,27,86.17,MCH-305,12.5
18/2/2023,52,Female,Night,35.22521502,29.91,Packing,50.16,33,60.32,MCH-204,19.7
4/3/2023,35,Female,Evening,65.1850805,27.29,Packing,40.47,29,72.91,MCH-305,11
24/3/2023,21,Male,Morning,52.92574429,27.29,Assembly,29.18,30,72.83,MCH-204,18.7
22/3/2023,56,Female,Morning,65.86923918,27.2,Assembly,24.32,31,62.26,MCH-101,11.4
16/3/2023,29,Female,Night,72.72990727,24.81,Packing,9.27,31,57.31,MCH-204,22.5
11/1/2023,24,Male,Morning,55.7744079,21.63,Assembly,51.16,25,79.31,MCH-305,17
2/3/2023,44,Female,Evening,58.26931581,27.94,Packing,25.31,29,72.29,MCH-204,8.3
2/2/2023,29,Male,Evening,62.44459895,26.9,Packing,38.54,31,73.94,MCH-101,18.7
6/3/2023,54,Female,Night,78.83960768,25.64,Inspection,36.99,26,83.63,MCH-204,13.6
15/1/2023,37,Female,Morning,75.29793576,25.73,Assembly,18.27,25,69.6,MCH-305,17.8
17/1/2023,,Male,Morning,65.53053752,27.47,Packing,28.96,24,73.15,MCH-305,15
25/1/2023,58,Male,Night,77.76069644,22.89,Inspection,23.67,31,73.52,MCH-204,13.9
6/2/2023,40,Female,Morning,63.76598885,27.29,Packing,42.93,29,73.79,MCH-305,14.2
22/2/2023,30,Male,Night,73.62728742,23.73,Assembly,43.37,29,55.91,MCH-101,11.5
1/2/2023,47,Female,Evening,44.45770368,29.54,Inspection,32.56,21,69.8,MCH-204,13.7
7/2/2023,41,Male,Night,58.01770375,27.75,Assembly,26.57,30,81.58,MCH-204,11.1
24/2/2023,21,Male,Morning,54.58078932,21.59,Inspection,36.88,31,68.72,MCH-204,13.6
9/1/2023,41,Female,Night,82.63802079,22.97,Assembly,46.07,31,65.27,MCH-305,15.6
9/1/2023,36,Female,Morning,73.11022795,25.74,Packing,20.18,37,79.69,MCH-204,18.2
30/1/2023,47,Male,Morning,80.56995276,25.06,Packing,56.13,26,70.14,MCH-204,19.5
4/1/2023,76,Female,Night,30,48.45,Packing,32.56,32,63.7,MCH-204,15
19/2/2023,,Male,Evening,39.12041845,29.89,Assembly,33.81,32,61.39,MCH-204,11.6
23/2/2023,46,Male,Night,65.12661246,26.63,Inspection,51.03,32,69.46,MCH-101,14.8
2/2/2023,30,Male,Morning,55.80462394,26.95,Assembly,34.44,28,63.38,MCH-305,14.5
11/3/2023,29,Male,Morning,58.78468271,27.29,Packing,33.95,34,79.01,MCH-101,19
24/3/2023,36,Male,Evening,64.72226432,27.44,Assembly,25.87,26,62.39,MCH-204,17.6
19/2/2023,54,Male,Night,78.12876045,25.24,Inspection,29.23,28,72.78,MCH-305,15.7
23/1/2023,40,Male,Evening,73.41167217,25.43,Packing,27.94,29,74.2,MCH-204,19.6
28/3/2023,33,Female,Night,60.41469022,27.22,Assembly,17.34,29,76.33,MCH-101,13.5
6/1/2023,51,Male,Night,79.50368395,22.74,Packing,14.2,32,85.7,MCH-204,16.9
10/1/2023,89,Male,Night,30,50.65,Assembly,32.68,31,56.47,MCH-101,13.5
16/2/2023,56,Female,Evening,68.7217225,26.36,Assembly,21.19,31,76.08,MCH-101,13.6
12/2/2023,150,Male,,55.2190851,28.56,Packing,41.53,37,76.23,MCH-305,8.8
18/2/2023,48,Female,Evening,81.10071465,23.85,Inspection,32.79,29,59.14,MCH-204,15.3
12/1/2023,43,Female,Night,78.9359885,24.15,Packing,19.04,35,72.61,MCH-204,15.4
26/1/2023,37,Male,Evening,79.38068895,23.68,Inspection,50.25,25,65.8,MCH-204,14.6
13/3/2023,42,Male,Evening,69.57745835,26.5,Packing,30.74,29,84.02,MCH-305,16.4
20/2/2023,24,Female,Evening,59.12109495,26.13,Packing,40.15,30,64.31,MCH-101,18
17/1/2023,30,Male,Evening,72.57796826,25.07,Packing,51.44,23,67.85,MCH-305,14.9
1/3/2023,41,Male,Night,75.26905123,23.97,Assembly,34.66,30,66.2,MCH-305,16.8
24/2/2023,140,Male,Morning,80.42093575,23.47,Assembly,35.14,31,61.62,MCH-101,16.1
18/1/2023,54,Female,Evening,76.09629787,25.9,Inspection,49.38,33,54.51,MCH-204,18.2
19/2/2023,27,Female,Morning,66.94193229,25.07,Packing,32.06,32,61.67,MCH-101,16.6
10/3/2023,47,Male,Evening,76.3148211,24.63,Assembly,45.73,24,71.44,MCH-101,20.5
27/1/2023,23,Female,Morning,30,29.09,Assembly,34.26,36,72.82,MCH-101,15.8
12/2/2023,47,Female,Morning,72.60035959,25.84,Packing,36.7,28,78.12,MCH-204,12.2
15/1/2023,33,Male,Morning,50.17088135,28.54,Packing,36.56,27,80.5,MCH-101,18.8
13/1/2023,37,Male,Evening,78.77114872,24.93,Packing,31.3,32,74.01,MCH-305,16.9
6/2/2023,48,Female,Night,73.2078217,26.49,Inspection,29.65,34,77.97,MCH-101,16.4
26/2/2023,36,Male,Evening,72.35657128,25.89,Packing,28.47,28,75.24,MCH-101,10.4
31/1/2023,52,Male,Evening,77.8649775,22.6,Assembly,22.04,30,58.99,MCH-305,19.5
12/3/2023,41,Male,Morning,55.10958752,28.86,Assembly,30.53,35,73.81,MCH-204,18
19/3/2023,142,Female,Morning,73.93925032,25.73,Packing,32.35,25,70.12,MCH-305,15.9
23/1/2023,45,Male,Morning,70.37060053,27.49,Inspection,39.08,16,64.35,MCH-204,6.5
7/1/2023,42,Male,Night,76.77365284,24.5,Inspection,34.08,33,70.12,MCH-204,14
26/3/2023,51,Female,Night,74.94809668,25.67,Assembly,45.77,35,73.57,MCH-204,20.7
9/1/2023,36,Female,Night,76.98700325,24.27,Inspection,45.32,22,67.98,MCH-204,16.4
7/3/2023,41,Female,Morning,57.45242759,28.47,Packing,48.45,30,79.92,MCH-305,11.4
22/1/2023,25,Male,Morning,61.65956846,26.62,Inspection,32.98,28,73.41,MCH-204,13.3
4/2/2023,42,Male,Morning,64.96843759,26.73,Inspection,29.89,31,78.74,MCH-305,13.8
6/1/2023,42,Male,Night,56.17659649,28.72,Assembly,21.33,20,82.56,MCH-101,18.4
21/1/2023,27,Female,Morning,47.95353341,28.31,Assembly,48.08,24,66.04,MCH-305,10.5
18/3/2023,59,Female,Night,65.22414061,27.53,Assembly,23.46,32,65.55,MCH-101,18.2
18/2/2023,54,Male,Morning,80.08614198,23.16,Inspection,25.99,29,81.57,MCH-305,17.4
7/3/2023,48,Female,Morning,66.43132055,27.2,Assembly,37.26,38,62.3,MCH-101,21.7
5/1/2023,49,Female,Morning,76.05074259,23.99,Assembly,31.91,33,69.02,MCH-305,16.6
18/3/2023,43,Male,Night,69.39055435,27.46,Inspection,49.47,25,65.13,MCH-305,11.3
14/1/2023,22,Male,Evening,59.01400135,26.34,Inspection,27.32,34,60.09,MCH-305,14.9
17/2/2023,,Male,Morning,75.89071715,23.22,Inspection,35.29,39,74.98,MCH-305,12
27/3/2023,39,Male,Evening,74.6354353,25.62,Packing,16.47,30,67.32,MCH-101,16.2
14/1/2023,56,Male,,82.05499905,23.01,Packing,47.32,32,60.73,MCH-204,20.2
27/2/2023,28,Female,Evening,66.47303742,25.89,Inspection,18.24,34,79.25,MCH-305,12.4
16/3/2023,39,Female,Evening,78.25048197,22.69,Assembly,59.88,29,56.76,MCH-101,17.8
26/3/2023,71,Female,Morning,30,51.88,Inspection,33.83,19,68.52,MCH-305,13.1
11/1/2023,25,Male,Morning,59.9682357,26.76,Packing,32.13,33,78.9,MCH-204,10.3
19/2/2023,24,Female,Evening,30,29.82,Assembly,34.68,34,79.15,MCH-101,19.8
4/1/2023,34,Male,Morning,52.82336274,27.7,Packing,24.26,37,74.28,MCH-101,15.7
11/2/2023,23,Male,Evening,62.78060741,25.15,Packing,41.58,24,61.2,MCH-101,16.5
7/3/2023,22,Female,Morning,48.88370124,27.64,Packing,30.91,25,71.61,MCH-305,17.6
5/2/2023,34,Female,,74.13796218,23.2,Packing,31.87,27,73.56,MCH-305,9.9
13/1/2023,28,Male,,68.56998634,24.08,Assembly,47.85,29,65.58,MCH-204,14.2
12/3/2023,42,Male,,67.17206027,27.29,Inspection,17.8,33,73.77,MCH-204,10.1
2/3/2023,20,Female,Morning,54.11256594,21.68,Assembly,33.04,24,55.22,MCH-305,13.4
27/1/2023,32,Female,Morning,70.60794715,25.93,Inspection,33.91,35,52.47,MCH-305,18.4
7/2/2023,38,Male,Evening,76.43647721,23.96,Inspection,36.38,34,63.58,MCH-101,16.3
24/1/2023,58,Female,Morning,72.04126684,26.2,Assembly,29.44,35,76.93,MCH-305,13.1
1/3/2023,45,Female,Morning,76.38991571,23.84,Inspection,31.81,28,78.6,MCH-101,15.1
10/3/2023,55,Male,Night,70.89553478,26.85,Assembly,53.49,19,57.21,MCH-204,14.6
22/3/2023,33,Female,Night,75.45777279,26.04,Assembly,39.99,38,84.68,MCH-305,15.9
16/2/2023,37,Female,Morning,50.39281889,28.8,Inspection,27.21,27,70.9,MCH-204,13.1
20/2/2023,36,Female,Night,66.24803094,26.01,Inspection,41.52,34,54.51,MCH-305,14.6
10/1/2023,55,Male,Night,76.58904313,24.46,Packing,35.46,31,73.04,MCH-305,15.5
9/1/2023,58,Male,Evening,78.13617485,25.51,Inspection,42.42,36,82.72,MCH-101,16.3
2/3/2023,58,Female,Evening,67.625584,27.2,Inspection,32.96,30,65.15,MCH-305,15.7
26/2/2023,50,Female,Night,77.78716368,26.81,Inspection,26.92,30,79.77,MCH-204,10.1
28/3/2023,75,Male,Evening,30,50.77163694,Assembly,18.31,31,84.42,MCH-305,11.2
9/1/2023,41,Female,Evening,30,30.94,Packing,46.52,32,70.41,MCH-204,16.9
27/3/2023,59,Female,Evening,80.61062497,24.76,Packing,41.84,24,62.55,MCH-305,14.2
18/1/2023,31,Male,Night,71.28162318,25.46,Assembly,38.57,39,81.7,MCH-204,13.7
3/1/2023,33,Female,Morning,68.84727243,24.85,Inspection,41.49,30,81.67,MCH-204,14.2
3/3/2023,55,Male,Morning,72.55515114,26.42,Inspection,47.37,33,57.42,MCH-204,14.2
26/3/2023,35,Male,Evening,69.59689095,26.76,Assembly,18.17,38,68.98,MCH-305,9.7
23/2/2023,29,Male,Night,66.86590102,25.89,Packing,35.83,30,77.21,MCH-101,20.2
20/2/2023,42,Male,Morning,67.56933611,27,Assembly,16.89,25,77.76,MCH-204,14.7
19/2/2023,33,Female,Night,71.7369912,24.77,Assembly,31.06,25,67.11,MCH-204,15
12/3/2023,55,Male,Morning,57.76630918,27.97,Inspection,38.3,28,60.41,MCH-101,15.2
7/1/2023,,Female,Night,64.83693606,27.29,Assembly,31.48,32,85.71,MCH-204,17.9
18/1/2023,32,Male,Morning,67.06084692,25.98,Assembly,52.62,32,70.89,MCH-204,17.1
1/3/2023,41,Female,Evening,79.05250035,25.37,Assembly,32.09,36,68.21,MCH-305,14.8
21/1/2023,59,Male,Evening,30,30.85,Inspection,27.3,22,64.12,MCH-101,12.4
28/3/2023,49,Female,Evening,79.11366585,24.37,Inspection,35.32,31,67.98,MCH-204,18.7
3/3/2023,,Female,Night,64.54404448,27.29,Packing,24.64,33,54.25,MCH-305,15.2
10/2/2023,43,Female,Evening,72.97284243,24.5,Packing,26.24,33,79.99,MCH-305,16.8
20/2/2023,44,Male,Evening,37.50823503,29.57,Packing,44.36,18,67.29,MCH-305,11.7
28/2/2023,142,Male,Night,69.72571859,27.2,Inspection,44.9,28,48.99,MCH-305,16.9
25/2/2023,21,Male,Night,66.59667366,24.64,Packing,36.57,34,60.15,MCH-101,10.7
8/3/2023,31,Male,Night,65.65418244,27.03,Assembly,41.1,26,79.58,MCH-101,13.8
18/3/2023,147,Male,Evening,72.75353865,26.52,Packing,55.88,24,68.58,MCH-305,15.4
6/2/2023,29,Female,Night,73.09502358,24.97,Assembly,34.42,33,62.11,MCH-101,20.2
